CensusNo|Name|Address|Telephone|Province|District|Zone|Division
03265|BHARATHI T.V.|WATTEGAMA|0182470080|Central|Kandy|Wathegama|Patha Dumbara
03266|HULUGANGA M.V.|MADULKELA||Central|Kandy|Wathegama|Panvila
03267|KANDAKATTIYA T.V.|THAWALANTHANNA|0710454946|Central|Kandy|Wathegama|Panvila
03268|ABIRAMI T.V.|KELLABOKKA MADULKELLA|0728314340|Central|Kandy|Wathegama|Panvila
03269|AL SAFA MUS.V.|WATTEGEDARA, POLGOLLA||Central|Kandy|Wathegama|Patha Dumbara
03272|VIPULANANDA T.V.|DIYANILLA MADULKELLE|0813837360|Central|Kandy|Wathegama|Panvila
03276|PARAMESWARA T.V.|MADULKELE||Central|Kandy|Wathegama|Panvila
03279|KNUCKLES T.V.|THAWALANTHENNA|0|Central|Kandy|Wathegama|Panvila
03280|NAWANAGALA T V|HUNNASGIRIYA|0772594620|Central|Kandy|Teldeniya|Ududumbara
03284|AZHAR CENTRAL COLLEGE|AZHAR CENTRAL COLLEGE , AKURANA.|0813200513|Central|Kandy|Katugastota|Akurana
03285|ALMANAR M M V|GALHINNA|0666224000|Central|Kandy|Katugastota|Pujapitiya
03286|AKURANA ZAHIRA CENTRAL COLLEGE|BULUGAHATHANNA, KURANA|0812300752|Central|Kandy|Katugastota|Akurana
03287|KURUDUGOLLA M M V|KURUDUGOLLA WERELLAGAMA||Central|Kandy|Katugastota|Harispattuwa
03288|MEERA M V|UGURESSAPITIYA,KATUGASTOTA|0812052110|Central|Kandy|Katugastota|Harispattuwa
03289|LUKMANIYA M V|PANGOLLAMADA RATHUKOHO DEEGALA||Central|Kandy|Katugastota|Akurana
03290|RAMBUK-ELA  MUSLIM M.V|RAMBUK-ELA ,VILANAGAMA|0662240394|Central|Kandy|Katugastota|Akurana
03291|MAWATHUPOLA MU.M.V|MAWATHUPOLA, ALAWATHUGODA||Central|Kandy|Katugastota|Akurana
03292|ENDARUTENNA MUSLIM VIDYALAYA|ENDARUTENNA, NUGAWELA||Central|Kandy|Katugastota|Harispattuwa
03293|INIGALA MUSLIM VIDYALAYA|INIGALA  ,KATUGASTHOTA||Central|Kandy|Katugastota|Harispattuwa
03294|PALKUMBURA MUSLIM V|PALKUMBURA,WERELLAGAMA||Central|Kandy|Katugastota|Harispattuwa
03295|KURUNDUGAHAELA MU V|AKURANA|0817900992|Central|Kandy|Katugastota|Akurana
03296|MALWAHINNA MUSLIM VIDYALAYA|MALWAHINNA,AKURANA||Central|Kandy|Katugastota|Akurana
03297|THELABUGAHAWATTA M.V|THELABUGAHAWATTA AKURANA||Central|Kandy|Katugastota|Akurana
03298|AKURANA MUSLIM BALIKA M.V|AKURANA MUSLIM BALIKA M.V|0812304424|Central|Kandy|Katugastota|Akurana
03300|KURUGODA BOY MUSLIM VIDYALAYA|KURUGODA BOTS MUSLIM VIDYALAYA , AKURANA||Central|Kandy|Katugastota|Akurana
03307|JAMALIYA MUSLIM M V|BATAGOLLADENIYA|0719309313|Central|Kandy|Katugastota|Pujapitiya
03309|JABBAR M V|MADIGE,GALAGEDARA||Central|Kandy|Katugastota|Tumpane
03310|DEHIDENIYA MUSLIM M.V|DEHIDENIY HATHARALIYADDA||Central|Kandy|Katugastota|Hatharaliyadda
03311|AKURANA DHARUL ULOOM M V|UDAWELIKETIYA,BATUGODA||Central|Kandy|Katugastota|Akurana
03312|MALGAMANDENIYA MU.V|ALAWATHUGODA||Central|Kandy|Katugastota|Akurana
03313|HEWAHETA CENTRAL COLLEGE|THALATHUOYA|0812404203|Central|Kandy|Kandy|Patha Hewaheta
03314|K/BOPITIYA RAJASINGHE NATIONAL SSHOOL|POTHGODA,MARASSANA||Central|Kandy|Kandy|Patha Hewaheta
03315|K/ETHULGAMA MAHA VIDYALAYA|ETHULGAMA||Central|Kandy|Kandy|Patha Hewaheta
03316|K BADRAWATHI MAHA VIDYALAYA|GALAHA||Central|Kandy|Kandy|Patha Hewaheta
03317|K/KARAGASKADA CENTRAL COLLEGE|DELTOTA|0718230334|Central|Kandy|Kandy|Patha Hewaheta
03318|CP/K/MAHAMEDAGAMA MAHA VIDYALAYA|MAHAMEDAGAMA THALATHUOYA||Central|Kandy|Kandy|Patha Hewaheta
03319|K/PH/MAILAPITIYA MAHA VIDYALAYA|MAILAPITIYA|0815716505|Central|Kandy|Kandy|Patha Hewaheta
03320|K/PH/MARASSANA NATIONAL SCHOOL|MARASSANA|0812405678|Central|Kandy|Kandy|Patha Hewaheta
03321|K/UDUWELA MAHA VIDYALAYA|UDUWELA , KANDY|0815660059|Central|Kandy|Kandy|Patha Hewaheta
03322|CP/K/PH/HAPUTHALE MAHA VIDYALAYA|THALATHUOYA KANDY||Central|Kandy|Kandy|Patha Hewaheta
03323|CP/K/KAPULIYADDA M V|KAPULIYADDA||Central|Kandy|Kandy|Patha Hewaheta
03324|BOLAPE JNNIOR SCHOOL|KAPULIYADDA||Central|Kandy|Kandy|Patha Hewaheta
03325|CP/K/BAWLANA K.V|BAWLANA,KANDY||Central|Kandy|Kandy|Patha Hewaheta
03326|K/SRI SARANANKARA VIDYALAYA|THALATUOYA KANDY||Central|Kandy|Kandy|Patha Hewaheta
03327|K/GODAMUNNA JUNIOR SCHOOL|GODAMUNNA|0723194633|Central|Kandy|Kandy|Patha Hewaheta
03328|K/HEWAVISSA JUNIOR SCHOOL|HEWAVISSA MARASSANA||Central|Kandy|Kandy|Patha Hewaheta
03329|K/PH/KOLABISSA KANISHTA VIDYALAYA|KOLABISSA||Central|Kandy|Kandy|Patha Hewaheta
03332|K/PATTIYAGAMA JUNIOR SCHOOL|WADIYAGODA, DELTOTA||Central|Kandy|Kandy|Patha Hewaheta
03333|K/UDADELTOTA J S|K /UDADELTOTA J S GALAHA||Central|Kandy|Kandy|Patha Hewaheta
03334|K/PH/UDUWELA BUDDHIST COLLEGE|UDUWELA||Central|Kandy|Kandy|Patha Hewaheta
03335|CP/K/CWWKANNANGARA VIDYALAYA|4TH MILE POST HANTHANA KANDY||Central|Kandy|Kandy|Patha Hewaheta
03338|CP/K/P.H/DHARMAPALA VIDYALAYA|WELDAMBALA ATHULGAMA||Central|Kandy|Kandy|Patha Hewaheta
03344|MAUSSAWA J S MAUSSAWA|MAUSSAWA J S MAUSSAWA KOLABISSA|0710865391|Central|Kandy|Kandy|Patha Hewaheta
03350|K DHARMARAJA COLLEGE|KANDY|0812234495|Central|Kandy|Kandy|Gangawata Korale
03351|MAHAMAYA GIRLS COLLEGE|KANDY|0812223961|Central|Kandy|Kandy|Gangawata Korale
03352| ANTHONYS COLLEGE|KANDY|0812213652|Central|Kandy|Kandy|Gangawata Korale
03353|ST ANTHONYS GIRLS COLLEGE|KANDY|0812212597|Central|Kandy|Kandy|Gangawata Korale
03354|K/ BERREWAERTS COLLEGE|K/ BERREWAERTS COLLEGE,AMPITIYA|0812219592|Central|Kandy|Kandy|Gangawata Korale
03355|CP/K/GURUDENIYA MAHA VIDYALAYA|GURUDENIYA|0812404214|Central|Kandy|Kandy|Gangawata Korale
03356|K/MAVILMADA MAHA VIDYALAYA|K/MAVILMADA MAHA VIDYALAYA MAVILMADA KANDY|0812210046|Central|Kandy|Kandy|Gangawata Korale
03357|K/D.S.SENANAYAKA COLLEGE|KANDY|0812201813|Central|Kandy|Kandy|Gangawata Korale
03358|SIDDHARTHA MAHA VIDYALAYA|AMPITIYA|0812242066|Central|Kandy|Kandy|Gangawata Korale
03359|K/SEEVALI MAHA VIDYALAYA|HINDAGALA PERADENIYA|0812385842|Central|Kandy|Kandy|Gangawata Korale
03361|K/SRI WIMALBUDDI K V|DANGOLLA KANDY|0813815501|Central|Kandy|Kandy|Gangawata Korale
03362|K/LUMBINI ROYAL COLLEGE|KANDY|0812217213|Central|Kandy|Kandy|Gangawata Korale
03363|K/GOTHAMI GIRLS COLLEGE|RAJAPIHILLA MAWATHA KANDY|0812222852|Central|Kandy|Kandy|Gangawata Korale
03365|K/KETAWALA JUNIOR SCHOOL|KETAWALA,LEWULA||Central|Kandy|Kandy|Gangawata Korale
03366|K/DHARMASHOKA VIDYALAYA|DHARMASHOKA MAWATHA,ARUPPOLA, KANDY|0710131930|Central|Kandy|Kandy|Gangawata Korale
03367|VIDYALOKA MAHA VIDYALAYA|KANDY|0814481149|Central|Kandy|Kandy|Gangawata Korale
03368|SAMUDRADEVI B.V.|NAWAYALATHANNA KATUGASTOTA|0812500025|Central|Kandy|Wathegama|Patha Dumbara
03369|DHARMAVIJAYA K.V.|MATALE ROAD,KATUGASTOTA|0812499665|Central|Kandy|Wathegama|Patha Dumbara
03371|K/HARAGAMA VIDUHALA|HARAGAMA GURUDENIYA|0812050590|Central|Kandy|Kandy|Gangawata Korale
03372|K/DAMDAMBAWELA-K-VIDYALAYA|GURUDENIYE||Central|Kandy|Kandy|Gangawata Korale
03374|CP/K/BOWALAWATHTHA SITHUMINA VIDYALAYA|BOWALAWATHTHA KANDY||Central|Kandy|Kandy|Gangawata Korale
03377|K/SENKADAGALA WEERODARA VIDYALAYA|MAHAWELI UYANA KANDY|0812211875|Central|Kandy|Kandy|Gangawata Korale
03378|K/SENKADAGALA SANGAMITHTHA VIDYALAYA|ARUPPOLA KANDY||Central|Kandy|Kandy|Gangawata Korale
03379|GIRLS HIGH SCHOOL|KANDY|0812223459|Central|Kandy|Kandy|Gangawata Korale
03380|KINGSWOOD COLLEGE|KANDY|0812224502|Central|Kandy|Kandy|Gangawata Korale
03381|VIDYARTHA VIDYALAYA|KANDY|0812222791|Central|Kandy|Kandy|Gangawata Korale
03382|K/PUSHPADANA GIRLS COLLEGE|KANDY|0812222880|Central|Kandy|Kandy|Gangawata Korale
03383|HEMAMALI GIRLS COLLEGE|HILL STREET KANDY|0812223886|Central|Kandy|Kandy|Gangawata Korale
03384|ST.SYLVESTER'S COLLEGE|ST.SYLVESTER'S COLLEGE KANDY|0812223917|Central|Kandy|Kandy|Gangawata Korale
03385|K.PERADENIYA CENTRL COLLEGE|PERADENIYA|0812388663|Central|Kandy|Kandy|Gangawata Korale
03386|CP/K/MAHANAMA COLLEGE|KANDY|0812398534|Central|Kandy|Kandy|Gangawata Korale
03387|SRI RAHULA COLLEGE|KATUGASTOTA|0812499682|Central|Kandy|Kandy|Gangawata Korale
03388|K/WARIYAPOLA SRI SUMANGALA COLLEGE|ASGIRIYA,KANDY|0812222823|Central|Kandy|Kandy|Gangawata Korale
03389|K/SWARNAMALI BALIKA GIRLS' COLLEGE|KANDY|0812224558|Central|Kandy|Kandy|Gangawata Korale
03390|THAKSHILA VIDYALAYA|KANDY||Central|Kandy|Kandy|Gangawata Korale
03391|DHARMAWICKRAMA GIRLS' COLLEGE|KATUKELE, KANDY|0812234853|Central|Kandy|Kandy|Gangawata Korale
03392|K/RASINDVE VIDYALAYA|WILLIAM GOPALLAWA MAWATHA, KANDY|0729195172|Central|Kandy|Kandy|Gangawata Korale
03395|K/SARASAVI UYANA M.V|PERADENIYA|0812388776|Central|Kandy|Kandy|Gangawata Korale
03396|CP/K/KEPPETIPOLA VIDYALAYA|DALADA VEEDIYA KANDY||Central|Kandy|Kandy|Gangawata Korale
03397|K/PERADENIYA JUNIOR SECONDARY SCHOOL|PERADENIYA|0812387011|Central|Kandy|Kandy|Gangawata Korale
03398|K/SEETHADEVI BALIKA VIDYALAYA|KANDY|0812234435|Central|Kandy|Kandy|Gangawata Korale
03401|K/VIHARAMAHADEVI BALIKA VIDYALAYA|K/VIHARAMAHADEVI BALIKA VIDYALAYA KANDY|0812232261|Central|Kandy|Kandy|Gangawata Korale
03402|K/MADDUMA BANDARA VIDYALAYA|KANDY||Central|Kandy|Kandy|Gangawata Korale
03404|MENIKDIWELA CENTRAL COLLEGE|MENIKDIWELA|0812573836|Central|Kandy|Denuwara|Yatinuwara
03405|KADUGANNAWA NATIONAL SCHOOL|KADUGANNAWA|0812571212|Central|Kandy|Denuwara|Yatinuwara
03406|SWARNAJOTHI NATIONAL SCHOOL|KIRIBATHKUMBURA|0812385613|Central|Kandy|Denuwara|Yatinuwara
03407|DANTHURE M.M.V|DANTHRE M.M.V.DANTHURE.|0812575767|Central|Kandy|Denuwara|Yatinuwara
03408|DODAMWALA M.V|DODAMWALA,MURUTHALAWA|0813828953|Central|Kandy|Denuwara|Yatinuwara
03409|PILIMATALAWA CENTRAL COLLEGE|PILIMATALAWA|0812575670|Central|Kandy|Denuwara|Yatinuwara
03410|PELAWA MAHA VIDYALAYA|MURUTHALAWA|0812410505|Central|Kandy|Denuwara|Yatinuwara
03411|RATHTHEPITIYA MAHA VIDYALAYA|MENIKDIWELA||Central|Kandy|Denuwara|Yatinuwara
03412|ERIYAGAMA SRI PUSHPADANA M.V|PERADENIYA|0812384040|Central|Kandy|Denuwara|Yatinuwara
03413|UDAWELA K V|UDAWELA DANTHURE||Central|Kandy|Denuwara|Yatinuwara
03414|URAPOLA SRI SUSEELA K.V.|PILIMATHALAWA|0813843887|Central|Kandy|Denuwara|Yatinuwara
03415|KATAKUBURA K.V.|KATAKUBURA,KADUGANINAWA||Central|Kandy|Denuwara|Yatinuwara
03417|KOBBEBAKADUWA K.V.|YAHALATHANAN|0813753873|Central|Kandy|Denuwara|Yatinuwara
03418|TISMADA JUNIOR SCHOOL|MNIIKDIWELA||Central|Kandy|Denuwara|Yatinuwara
03420|BALANA K.V.|BALANA,KADUGANNAWA||Central|Kandy|Denuwara|Yatinuwara
03422|WATHURAKUBURA.J.S|MURUTHALAWA||Central|Kandy|Denuwara|Yatinuwara
03423|HERAMITIGALA SRI DHEERANANDA MAHA VIDYALAYA|PILIMATHALAWA|0812575663|Central|Kandy|Denuwara|Yatinuwara
03424|GANNOREUWA JUNIOR SCHOOL|PERADENIYA|0714857894|Central|Kandy|Denuwara|Yatinuwara
03428|AMUNUPURA KANISHTA VIDYALAYA|MENIKDIWELA||Central|Kandy|Denuwara|Yatinuwara
03432|GIRAGAMA K.V.|PILIMATHALAWA||Central|Kandy|Denuwara|Yatinuwara
03441|D.B WIJETHUNGA NATIONAL SCHOOL|DASKARA , MURUTHAGAHAMULA|0812315176|Central|Kandy|Denuwara|Uda Nuwara
03442|GADALADENIYA M.V|PILIMATHALAWA|0813832656|Central|Kandy|Denuwara|Uda Nuwara
03443|PITAWALAWATTA MAHA VISYALAYA|PITAWALAWATTA GELIOYA|0812310634|Central|Kandy|Denuwara|Uda Nuwara
03444|RANGAMA MAHA VIDYALAYA|HANDESSA||Central|Kandy|Denuwara|Uda Nuwara
03445|LANKATHILAKA MAHA VIDYALAYA|HANDESSA|0813832190|Central|Kandy|Denuwara|Uda Nuwara
03446|LAGAMUWA MAHA VIDYALAYA|LAGAMUWA KADUGANNAWA|0812570275|Central|Kandy|Denuwara|Uda Nuwara
03447|WATTAPOLA. C.C|WATTAPOLA,PILIMATHALAWA||Central|Kandy|Denuwara|Uda Nuwara
03448|WIMALADARMASOORIYA M V|PERADENIYA||Central|Kandy|Denuwara|Uda Nuwara
03449|HANDESSA MAHA VIDYALAYA|HANDESSA||Central|Kandy|Denuwara|Uda Nuwara
03450|MADDUMA BANDARA JUNIOR SCHOOL|ALANDUWAKA, PILIMATHALAWA||Central|Kandy|Denuwara|Uda Nuwara
03451|ALAPALAWALA MV|HANDESSA||Central|Kandy|Denuwara|Uda Nuwara
03452|AMBANWALA KANISHTA VIDYALAYA|WELAMBODA||Central|Kandy|Denuwara|Uda Nuwara
03453|UDAALUDENIYA MV|WELIGALLA|0812312150|Central|Kandy|Denuwara|Uda Nuwara
03454|KIRIWAULA KANISHTA VIDYALAYA|KIRIWAULA ,PILIMATALAWA||Central|Kandy|Denuwara|Uda Nuwara
03456|KOTAGALOLUWA SRI JINARATHANA JUNIOR SCHOOL|KOTAGALOLUWA HANDESSA|0812312525|Central|Kandy|Denuwara|Uda Nuwara
03457|KOSSINNA K.V|KOSSINNA GELIOYA|0726589241|Central|Kandy|Denuwara|Uda Nuwara
03459|GANHATHA C.C.K.V.|GANHATHA,WALAMBODA|0718451248|Central|Kandy|Denuwara|Uda Nuwara
03460|SRI PRANGNARATHANA CENTRAL COLLEGE|GELIOYA|0812311004|Central|Kandy|Denuwara|Uda Nuwara
03465|SRI REWATHA MAHA VIDYALAYA|BABARAGAHAELA VIA GAMPOLA||Central|Kandy|Denuwara|Uda Nuwara
03466|PILIGALLA K.V.|HANDESSA||Central|Kandy|Denuwara|Uda Nuwara
03467|BOYAGAMA JUNIOR SECONDARY SCHOOL|PERADENIYA|0812055727|Central|Kandy|Denuwara|Uda Nuwara
03474|HEPANA SRI SARANANDA VIDYALAYA|HEPANA PILIMATHALAWA|0714430268|Central|Kandy|Denuwara|Uda Nuwara
03475|HIDDAULLA K.V.|HANDESSA||Central|Kandy|Denuwara|Uda Nuwara
03476|HENDENIYA K.V.|PERADENIYA||Central|Kandy|Denuwara|Uda Nuwara
03478|GONADIKA SINHALA TAMIL SCHOOL|BAMBARAGAHAELA ,WELAMBODA||Central|Kandy|Denuwara|Uda Nuwara
03480|WIJAYALANKA K.V|WELAMBODA|0778706636|Central|Kandy|Denuwara|Uda Nuwara
03488|WICKRAMABAHU CENTRAL COLLEGE|GAMPOLA|0812352348|Central|Kandy|Gampola|Uda Palatha
03489|ATABAGE UDAGAMA MAHA VIDYALAYA|MAHAUDAGAMA GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03490|WIMALAGHARMA NATIONAL SCHOOL|ATABAGE||Central|Kandy|Gampola|Uda Palatha
03491|K/ ST ANDREW'S K.V.|GAMPOLA|0813886965|Central|Kandy|Gampola|Uda Palatha
03492|JINARAJA BOYS COLLEGE|SINHAPITIYA GAMPOLA|0812352849|Central|Kandy|Gampola|Uda Palatha
03493|DOLUWA MAHA VIDYALAYA|DOLUWA GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03494|NILLAMBA NAHA VIDYALAYA|NILLAMBA|-|Central|Kandy|Gampola|Uda Palatha
03495|KA/GAM/PANVILATHENNNA MAHA VIDYALAYA|PANVILATHENNA||Central|Kandy|Gampola|Uda Palatha
03497|K MULGAMA MAHA VIDYALAYA|MAHAMULGAMA|0717256861|Central|Kandy|Gampola|Uda Palatha
03498|WEWATHENNA MAHA VIDDIYALAYA|WEWATHENNA MAHA VIDDUYALAYA GAMPOLA|0813753665|Central|Kandy|Gampola|Uda Palatha
03499|ST.JOSEPH'S BALIKA MAHA VIDYALAYA|AMBAGAMUWA ROAD,GAMPOLA|0812352488|Central|Kandy|Gampola|Uda Palatha
03500|DEVI BALIKA VIDYALAYA|SINGHAPITIYA GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03501|K/JINARAJA BALIKA VIDYALAYA|WEEGULAWATTHA ROAD GAMPOLA|0812351747|Central|Kandy|Gampola|Uda Palatha
03504|K ATABAGE ROMAN CATHOLIC VIDYALAYA|WATHTHEHENA ATABAGE|0779043298|Central|Kandy|Gampola|Uda Palatha
03505|K ANGAMMANA JUNIOR SCHOOL|GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03509|K / ILLAGOLLAWATTE KANISTA VIDYALAYA|MEGODA KALUGAMUWA PERADENIYA|0813817050|Central|Kandy|Gampola|Uda Palatha
03512|K/KAHAWATHTHA K.V.|KAHAWATHTHA, PANVILATHENNA|0788167096|Central|Kandy|Gampola|Uda Palatha
03513|KIRINDA MODEL SCHOOL|GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03514|GANGASIRIPURA KANISTA VIDYALAYA|GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03515|K/G/BAUDDHA VIDYALAYA|HILL STREET,GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03516|K GROWHILL VIDYALAYA|MILLAGAHAMULA PANVILATHANNE GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03518|DUNUKEULLA K.V|DUNUKEULLA PANVILATENNA||Central|Kandy|Gampola|Uda Palatha
03519|K/GAM/NARANVITA KANISHTA VIDYALAYA|GAMPOLA|0813761045|Central|Kandy|Gampola|Uda Palatha
03520|CP/GAM/PALLEDELTHOTA KANISTA VIDYALAYA|GALAHA||Central|Kandy|Gampola|Uda Palatha
03521|K/PUPURESSA K.V.|PUPURESSA||Central|Kandy|Gampola|Uda Palatha
03522|HOLY TRINITY COLLEGE|PUSSELLAWA|0812478248|Central|Kandy|Gampola|Uda Palatha
03523|BOWALA KANISHTA VIDYALAYA|BOWALA GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03527|K HALOYA KANISTA VIDYALAYA|HALOYA HINDAGALA||Central|Kandy|Gampola|Uda Palatha
03532|SENADHIKARI NATIONAL SCHOOL|UDAHENTHENNA|0812352392|Central|Kandy|Gampola|Ganga-Ihala Korale
03533|CP/GM/ULAPANE MAHA VIDYALAYA|ULAPANE , GAMPOLA|0812351392|Central|Kandy|Gampola|Ganga-Ihala Korale
03534|M/S/ALUTHGAMAGE MAHA VIDYALAYA|GALPAYA, MEETHALAWA|0812066065|Central|Kandy|Gampola|Ganga-Ihala Korale
03535|GIRAULLA MAHA VIDYALAYA|MEETHALAWA||Central|Kandy|Gampola|Ganga-Ihala Korale
03537|K/ SRI SARAPALA VIDYALAYA|UDAGAMA ULAPANE||Central|Kandy|Gampola|Ganga-Ihala Korale
03539|K/GAMPOLAWELA K.V|GAMPOLAWELA GAMPOLA||Central|Kandy|Gampola|Ganga-Ihala Korale
03540|K GALATHA MAHA VIDYALAYA|YATIPIYANGALA|0719774235|Central|Kandy|Gampola|Uda Palatha
03541|K/THALIHUNNAGAMA JUNIOR SCHOOL|THALIHUNNAGAMA KURUNDUWATTA BAZAAR||Central|Kandy|Gampola|Ganga-Ihala Korale
03542|K/THEBILIGALA K.V|THEBILIGALA,ULAPANE||Central|Kandy|Gampola|Ganga-Ihala Korale
03543|PELLAPITIYA JUNIOR SCHOOL|KURUWATHTHA BAZAAR|0815735464|Central|Kandy|Gampola|Ganga-Ihala Korale
03544|THAKSHILA VIDYALAYA|WALLAHAGODA GAMPOLA||Central|Kandy|Gampola|Ganga-Ihala Korale
03545|GAM WATAKEDINIYA VIDYALAYA|WATAKEDINIYA|0812354592|Central|Kandy|Gampola|Ganga-Ihala Korale
03553|ANURUDDA KUMARA NATIONAL SCHOOL|NAWALAPITIYA|0542223491|Central|Kandy|Gampola|Pasbage Korale
03554|PATHTHUNUPITIYA MAHA VIDYALAYA|PATHTHUNUPITIYA NAWALAPITIYA|0543549037|Central|Kandy|Gampola|Pasbage Korale
03555|RAMBUKPITIYA MAHA VIDYALAYA|RAMBUKPITIYA NAWALAPITIYA|0543540165|Central|Kandy|Gampola|Pasbage Korale
03556|ST ANDREWS BALIKAMAHA VIDYALAYA|NAWALAPITIYA|0542222192|Central|Kandy|Gampola|Pasbage Korale
03558|INGURUOYA K.V|GALABODA||Central|Kandy|Gampola|Pasbage Korale
03561|SRI DHAMMARARHANA VIDYALAYA|DEKINDA NAWALAPITIYA||Central|Kandy|Gampola|Pasbage Korale
03562|NAWALAPITIYA M.M.V|NAWALAPITIYA|0543544046|Central|Kandy|Gampola|Pasbage Korale
03563|DOLOSBAGE JUNIOR SCHOOOL|DOLOSBAGE|0543549769|Central|Kandy|Gampola|Ganga-Ihala Korale
03567|K/GAM/MAPAKANDA KANISHTA VIDYALAYA|MAPAKANDA NAWALAPITIYA.|0543546332|Central|Kandy|Gampola|Pasbage Korale
03568|MAWATHURA JUNIOR SCHOOL|MAWATHURA GAMPOLA||Central|Kandy|Gampola|Uda Palatha
03570|WARAKAWA KANISHTA VIDYALAYA|GONAWALAPATHANA NAWALAPITIYA||Central|Kandy|Gampola|Pasbage Korale
03575|K/BADI UDDIN MAHMUD GIRLS COLLEGE|D S SENANAYAKE VEEDIYA KANDY|0812224210|Central|Kandy|Kandy|Gangawata Korale
03576|K/SIDDI LEBBE MAHA VIDYALAYA|PERADENIYA ROAD, KANDY||Central|Kandy|Kandy|Gangawata Korale
03577|K/ENASALGOLLA CENTRAL COLLEGE|ENASALGOLLA - DELTOTA||Central|Kandy|Kandy|Patha Hewaheta
03578|K/SRI RAMAKRISHNA CENTRAL COLLEGE|GALAHA|0812461416|Central|Kandy|Kandy|Patha Hewaheta
03579|K/ZAHIRA BOYS' COLLEGE|MATHALE ROAD, KATUGASTOTA|0814928462|Central|Kandy|Kandy|Gangawata Korale
03580|K/TALATUOYA TAMIL MAHA VIDYALAYA|TALATUOYA|0812404264|Central|Kandy|Kandy|Patha Hewaheta
03581|CP/K/MALAIMAHAL HINDU CENTRAL COLLEGE|DELTTOA|0814929819|Central|Kandy|Kandy|Patha Hewaheta
03582|K/AL HAMRA VIDYALAYA|SIYAMBALAGASTENNE, KANDY||Central|Kandy|Kandy|Gangawata Korale
03584|CP/K/KALAIMAGAL TAMIL VIDYALAYAM|KANDY||Central|Kandy|Kandy|Gangawata Korale
03585|K/VIVEKANANDA TAMIL VIDYALAYA|KINGS STREET KANDY||Central|Kandy|Kandy|Gangawata Korale
03586|K/HINDU SENIOR SCHOOL|138,PERADENIYA ROAD, KANDY|0813841623|Central|Kandy|Kandy|Gangawata Korale
03587|K/ST.MARY'S VIDYALAYA(ROMAN CHATHOLIC T.V.)|AMPITIYA||Central|Kandy|Kandy|Gangawata Korale
03588|K/AL-HILAL MUSLIM VIDYALAYA|TENNEKUMBURA||Central|Kandy|Kandy|Gangawata Korale
03589|K/PERADENIYA HINDU COLLEGE|PERADENIYA|0812385434|Central|Kandy|Kandy|Gangawata Korale
03591|DELTOTA MUSLIM CENTRAL COLLEGE|DELTOTA||Central|Kandy|Kandy|Patha Hewaheta
03593|CP/K/UDAPITIYA AL HUSNA MU.M.V.|PALLEGAMA,DELTOTA||Central|Kandy|Kandy|Patha Hewaheta
03594|K/UDUDENIYA MUSLIM MAHA VIDYALAYA|UDUDENIYA MARASSANA|0182405513|Central|Kandy|Kandy|Patha Hewaheta
03595|K/MARASANNA TAMIL VIDYALAYAM|MARASSANNA||Central|Kandy|Kandy|Patha Hewaheta
03601|K/ THIRUVALLUVAR VIDYAALAYA (DELTOTOA GROUP TV)|DELTOTA GROUP , GALAHA||Central|Kandy|Kandy|Patha Hewaheta
03608|K/LOOLECONDERA TAMIL VIDYALAYAM|DELTOTA||Central|Kandy|Kandy|Patha Hewaheta
03610|SIVANANDA TAMIL VIDYALAYA|HANTHANA ROAD ,KANDY||Central|Kandy|Kandy|Gangawata Korale
03611|SRIVANITAMILVIDYALAYA|P.O.BOX 20 ,KANDY||Central|Kandy|Kandy|Patha Hewaheta
03613|KATHIRESAN CETRAL COLLEGE|KOTMALE ROAD NAWALAPITIYA|0542222429|Central|Kandy|Gampola|Pasbage Korale
03614|SARASWATHY CENTRAL COLLEGE|PUSSELLAWA||Central|Kandy|Gampola|Uda Palatha
03615|CP/GP/ST.MARY'S COLLEGE|NAWALAPITIYA|0542223775|Central|Kandy|Gampola|Pasbage Korale
03616|IQRA M M V|ULAPANA|0812356489|Central|Kandy|Gampola|Ganga-Ihala Korale
03617|HINDU NATIONAL SCHOOL|PUSSELLAWA|0812478414|Central|Kandy|Gampola|Uda Palatha
03618|KADHIRESAN HINDU LADIES COLLEGE|KOTALE ROAD ,NAWELAPITIYA|0542222352|Central|Kandy|Gampola|Pasbage Korale
03619|BALANTOTA MUSLIM VIDYALAYAM|RAMBUKPITIYA|0777453986|Central|Kandy|Gampola|Pasbage Korale
03623|CP/GAM/GALABODA TAMIL VIDYALAYAM|GALABODA||Central|Kandy|Gampola|Pasbage Korale
03627|BARENAGELA TAMIL VIDYALAYAM|NAWELAPITIYA|0775919797|Central|Kandy|Gampola|Ganga-Ihala Korale
03629|CP/GZ/WESTHALL TAMIL VIDIYALAYA,KATABOOLA|WESTHALL KATABOOLA||Central|Kandy|Gampola|Pasbage Korale
